Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID1630330,1630330,3606,963.082,17.249,2.751,0,246.300,821,0.150,1,-10921639,3641.600,3409,2894,4493,18208,650.442,0.477,0.154,1.491
ID1630251,1630251,3607,796.805,9.889,3.110,0,245.700,819,0.150,1,-10921639,3844.600,3619,3444,4328,19223,401.169,0.240,0.156,2.583
ID1630292,1630292,3607,1432.824,9.922,3.096,0,246.000,820,0.150,1,-10921639,3882.600,4098,3171,4412,19413,547.322,0.300,0.197,2.334
ID1630332,1630332,3607,1099.955,9.873,3.087,0,246.300,821,0.150,1,-10921639,3491.400,3613,2931,3754,17457,335.627,0.481,0.169,3.003
ID1630363,1630363,3607,1087.468,9.846,3.147,0,246.600,822,0.150,1,-10921639,3810.200,3695,3153,4577,19051,534.924,0.240,0.204,2.411
ID1630402,1630402,3607,947.934,9.805,3.195,0,246.900,823,0.150,1,-10921639,3291.600,3534,2476,3914,16458,567.664,0.300,0.097,1.025
ID1630433,1630433,3607,1026.400,9.952,3.067,0,247.200,824,0.150,1,-10921639,3919.400,4119,3384,4390,19597,421.456,0.240,0.202,3.127
ID1630283,1630283,3608,575.096,12.255,0.217,0,246.000,820,0.150,1,-10921639,3026.800,2938,2879,3376,15134,203.012,0.462,0.086,2.367
ID1630322,1630322,3608,1010.828,12.182,0.073,0,246.300,821,0.150,1,-10921639,3609.200,3401,3018,4443,18046,565.061,0.476,0.165,1.810
ID1630354,1630354,3608,629.884,12.169,0.080,0,246.600,822,0.150,1,-10921639,3487.200,3703,2714,4101,17436,652.852,0.479,0.140,1.311
ID1630424,1630424,3608,641.359,12.175,0.111,0,247.200,824,0.150,1,-10921639,3325.200,3270,3040,3604,16626,254.062,0.480,0.116,2.716
ID1630463,1630463,3608,752.635,12.073,0.111,0,247.500,825,0.150,1,-10921639,3438.000,3443,2973,3968,17190,369.394,0.479,0.109,1.825
ID1630275,1630275,3609,542.161,0.367,13.732,0,245.700,819,0.150,1,-10921639,2748.600,2646,2550,3013,13743,219.952,0.480,0.147,3.195
ID1630316,1630316,3609,605.772,0.474,13.819,0,246.000,820,0.150,1,-10921639,2576.600,2709,2347,2732,12883,196.795,0.300,0.103,2.455
ID1630350,1630350,3609,705.576,0.452,13.788,0,246.300,821,0.150,1,-10921639,2912.000,2907,2794,3115,14560,124.730,0.300,0.120,4.994
ID1630385,1630385,3609,883.624,0.431,13.738,0,246.600,822,0.150,1,-10921639,2992.000,2888,2574,3346,14960,341.887,0.240,0.170,2.548
ID1630420,1630420,3609,512.096,0.436,13.731,0,246.900,823,0.150,1,-10921639,2755.800,2724,2505,3091,13779,224.035,0.478,0.081,1.848
ID1630623,1630623,3609,505.681,0.838,14.006,0,248.400,828,0.150,1,-10921639,2917.800,3077,2386,3280,14589,353.783,0.240,0.166,2.345
ID1630665,1630665,3609,544.703,0.727,13.886,0,248.700,829,0.150,1,-10921639,2848.800,2794,2264,3781,14244,573.206,0.240,0.142,1.237
ID1630287,1630287,3610,508.225,8.716,2.040,0,246.000,820,0.150,1,-10921639,2712.600,2734,2421,2940,13563,222.860,0.474,0.091,2.039
ID1630326,1630326,3610,812.944,8.832,2.012,0,246.300,821,0.150,1,-10921639,3266.400,3350,2787,3547,16332,295.619,0.240,0.133,2.589
ID1630396,1630396,3610,613.852,8.782,1.977,0,246.900,823,0.150,1,-10921639,3038.200,3122,2743,3264,15191,203.013,0.300,0.097,2.657
ID1630429,1630429,3610,517.748,8.800,2.008,0,247.200,824,0.150,1,-10921639,3151.800,3132,2752,3607,15759,338.051,0.300,0.101,1.706
ID1630472,1630472,3610,590.101,8.695,2.011,0,247.500,825,0.150,1,-10921639,3029.000,2991,2952,3141,15145,76.161,0.300,0.104,7.492
ID1630267,1630267,3611,1043.541,4.300,10.254,0,245.700,819,0.150,1,-10921639,3525.800,3650,2966,3916,17629,356.160,0.474,0.183,3.063
ID1630309,1630309,3611,1086.082,4.399,10.408,0,246.000,820,0.150,1,-10921639,3413.400,3372,2560,3932,17067,560.169,0.476,0.152,1.606
ID1630346,1630346,3611,1116.886,4.458,10.502,0,246.300,821,0.150,1,-10921639,3624.000,3753,3234,3939,18120,294.551,0.240,0.205,4.192
ID1630253,1630253,3612,561.105,18.651,3.362,0,245.700,819,0.150,1,-10921639,2750.400,2814,2319,3146,13752,323.013,0.300,0.109,1.667
ID1630293,1630293,3612,513.840,18.572,3.094,0,246.000,820,0.150,1,-10921639,2937.000,2777,2635,3320,14685,317.972,0.240,0.123,2.030
ID1630240,1630240,3613,946.898,10.519,0.228,0,245.700,819,0.150,1,-10921639,3680.800,3684,3477,4014,18404,221.031,0.240,0.141,4.127
ID1630282,1630282,3613,553.008,10.439,0.260,0,246.000,820,0.150,1,-10921639,2738.400,2828,2233,2954,13692,287.585,0.300,0.083,1.461
ID1630262,1630262,3614,1074.087,6.789,7.341,0,245.700,819,0.150,1,-10921639,3675.200,3524,3304,4309,18376,397.134,0.240,0.218,3.315
ID1630303,1630303,3614,981.280,6.788,7.280,0,246.000,820,0.150,1,-10921639,3384.200,3340,3071,3942,16921,331.556,0.240,0.171,2.983
ID1630329,1630329,3615,1080.005,14.172,2.292,0,246.300,821,0.150,1,-10921639,3850.000,3926,3165,4574,19250,639.162,0.240,0.154,1.611
ID1630360,1630360,3615,701.093,14.081,2.183,0,246.600,822,0.150,1,-10921639,3271.400,3257,2573,3691,16357,451.552,0.240,0.146,1.841
ID1630345,1630345,3616,589.402,16.090,8.275,0,246.300,821,0.150,1,-10921639,3093.400,3049,2756,3464,15467,336.970,0.240,0.129,2.091
ID1630377,1630377,3616,636.480,16.135,8.284,0,246.600,822,0.150,1,-10921639,2964.400,2845,2612,3621,14822,417.742,0.300,0.131,1.644
ID1630412,1630412,3616,503.067,15.912,8.140,0,246.900,823,0.150,1,-10921639,2659.800,2882,2101,3006,13299,410.406,0.477,0.057,0.704
ID1630334,1630334,3617,1382.370,5.380,3.305,0,246.300,821,0.150,1,-10921639,4127.000,4115,3474,4697,20635,485.760,0.240,0.212,2.967
ID1630364,1630364,3617,1158.540,5.410,3.247,0,246.600,822,0.150,1,-10921639,3906.800,3727,3593,4795,19534,500.872,0.477,0.198,2.577
ID1630404,1630404,3617,765.108,5.354,3.256,0,246.900,823,0.150,1,-10921639,3086.400,2919,2661,3680,15432,425.047,0.300,0.106,1.393
ID1630435,1630435,3617,1264.825,5.297,3.275,0,247.200,824,0.150,1,-10921639,3747.200,3767,3060,4346,18736,456.610,0.240,0.185,2.568
ID1630855,1630855,3617,549.498,5.317,3.111,0,250.200,834,0.150,1,-10921639,3206.400,3393,2666,3586,16032,377.002,0.240,0.138,2.057
ID1630899,1630899,3617,701.684,5.483,3.115,0,250.500,835,0.150,1,-10921639,3028.600,3061,2860,3177,15143,146.763,0.240,0.121,4.453
ID1630362,1630362,3618,692.237,12.543,3.065,0,246.600,822,0.150,1,-10921639,3252.000,3178,2766,3812,16260,376.747,0.240,0.131,2.004
ID1630403,1630403,3618,713.372,12.590,3.120,0,246.900,823,0.150,1,-10921639,3086.800,3022,2809,3481,15434,266.317,0.483,0.111,2.318
ID1630434,1630434,3618,955.694,12.527,3.062,0,247.200,824,0.150,1,-10921639,3349.200,3474,2582,4048,16746,575.605,0.300,0.159,1.594
ID1630477,1630477,3618,871.752,12.607,3.048,0,247.500,825,0.150,1,-10921639,3460.400,3508,3176,3852,17302,282.475,0.240,0.167,3.513
ID1630516,1630516,3618,606.745,12.420,3.075,0,247.800,826,0.150,1,-10921639,2999.200,3000,2722,3207,14996,206.225,0.300,0.100,2.649
ID1630559,1630559,3618,525.422,12.488,3.060,0,248.100,827,0.150,1,-10921639,3097.400,3113,2812,3447,15487,261.588,0.300,0.114,2.418
ID1630596,1630596,3618,836.997,12.519,3.042,0,248.400,828,0.150,1,-10921639,3153.200,3329,2455,3552,15766,432.975,0.300,0.148,1.883
ID1630984,1630984,3618,717.703,12.487,3.048,0,251.100,837,0.150,1,-10921639,2889.600,2921,2628,3059,14448,166.521,0.482,0.110,3.453
ID1631027,1631027,3618,991.811,12.468,2.971,0,251.400,838,0.150,1,-10921639,3763.800,3682,3147,4391,18819,474.010,0.240,0.208,2.740
ID1631078,1631078,3618,1931.912,12.468,2.999,0,251.700,839,0.150,1,-10921639,4725.400,4771,3675,5534,23627,720.636,0.240,0.275,2.827
ID1631119,1631119,3618,1393.644,12.476,3.059,0,252.000,840,0.150,1,-10921639,4007.200,4011,3766,4248,20036,238.771,0.240,0.216,5.959
ID1631156,1631156,3618,578.088,12.489,3.057,0,252.300,841,0.150,1,-10921639,3076.000,2970,2892,3311,15380,208.812,0.240,0.122,3.206
ID1631199,1631199,3618,798.455,12.573,3.044,0,252.600,842,0.150,1,-10921639,3255.200,3435,2828,3512,16276,305.655,0.240,0.121,2.292
ID1630370,1630370,3619,756.408,13.634,5.567,0,246.600,822,0.150,1,-10921639,3419.800,3237,2718,4201,17099,597.829,0.477,0.157,1.548
ID1630408,1630408,3619,725.902,13.676,5.601,0,246.900,823,0.150,1,-10921639,3399.600,3260,3148,3990,16998,337.499,0.300,0.107,1.946
ID1630445,1630445,3619,979.012,13.842,5.611,0,247.200,824,0.150,1,-10921639,3598.600,3640,2902,4096,17993,467.260,0.240,0.186,2.419
ID1630487,1630487,3619,739.934,13.739,5.550,0,247.500,825,0.150,1,-10921639,3383.800,3499,2690,3842,16919,451.859,0.240,0.146,1.904
ID1630524,1630524,3619,553.643,13.822,5.521,0,247.800,826,0.150,1,-10921639,2709.400,2742,2421,3018,13547,234.855,0.240,0.083,1.767
ID1630564,1630564,3619,849.446,13.895,5.514,0,248.100,827,0.150,1,-10921639,3171.200,2763,2482,4453,15856,797.254,0.300,0.145,1.005
ID1630604,1630604,3619,554.469,13.897,5.588,0,248.400,828,0.150,1,-10921639,2844.200,2780,2694,3103,14221,169.892,0.240,0.110,3.315
ID1630683,1630683,3619,688.267,13.911,5.106,0,249.000,830,0.150,1,-10921639,3289.600,3311,2938,3700,16448,330.821,0.449,0.122,2.155
ID1630729,1630729,3619,772.153,13.913,4.859,0,249.300,831,0.150,1,-10921639,3218.000,3108,2803,3793,16090,420.833,0.240,0.163,2.141
ID1630416,1630416,3620,624.936,0.771,11.715,0,246.900,823,0.150,1,-10921639,2849.000,2708,2557,3333,14245,337.070,0.478,0.079,1.243
ID1630456,1630456,3620,526.504,0.718,11.857,0,247.200,824,0.150,1,-10921639,2910.000,2880,2797,3141,14550,137.572,0.240,0.099,3.828
ID1630414,1630414,3621,561.912,10.201,9.189,0,246.900,823,0.150,1,-10921639,3135.400,3091,2791,3656,15677,329.330,0.240,0.132,2.227
ID1630452,1630452,3621,558.266,10.080,9.376,0,247.200,824,0.150,1,-10921639,2844.400,2872,2656,3090,14222,167.819,0.240,0.106,3.258
ID1630427,1630427,3622,584.928,18.885,1.493,0,247.200,824,0.150,1,-10921639,3203.800,3024,2753,4099,16019,529.368,0.240,0.120,1.298
ID1630469,1630469,3622,863.659,18.940,1.691,0,247.500,825,0.150,1,-10921639,3698.400,3748,3019,4181,18492,436.529,0.240,0.144,2.137
ID1630511,1630511,3622,962.001,19.082,1.868,0,247.800,826,0.150,1,-10921639,3645.000,3531,3441,4114,18225,279.577,0.240,0.146,3.318
ID1630554,1630554,3622,600.493,19.126,2.109,0,248.100,827,0.150,1,-10921639,3235.000,3367,2882,3463,16175,241.912,0.479,0.122,2.903
ID1630430,1630430,3623,629.850,7.153,2.274,0,247.200,824,0.150,1,-10921639,3219.000,3370,2810,3451,16095,272.366,0.240,0.120,2.534
ID1630474,1630474,3623,738.935,7.143,2.283,0,247.500,825,0.150,1,-10921639,3662.000,3725,3308,3852,18310,223.073,0.240,0.185,5.132
ID1630514,1630514,3623,508.761,7.160,2.428,0,247.800,826,0.150,1,-10921639,3113.200,2914,2660,4286,15566,669.200,0.240,0.119,0.989
ID1630450,1630450,3624,538.501,19.226,8.282,0,247.200,824,0.150,1,-10921639,2980.600,2989,2715,3280,14903,202.025,0.240,0.102,2.728
ID1630493,1630493,3624,554.911,19.358,8.312,0,247.500,825,0.150,1,-10921639,2932.200,3031,2580,3313,14661,330.354,0.300,0.083,1.361
ID1630454,1630454,3625,865.285,1.918,10.689,0,247.200,824,0.150,1,-10921639,3521.000,3404,2932,4333,17605,540.158,0.240,0.189,2.074
ID1630497,1630497,3625,704.255,2.012,10.743,0,247.500,825,0.150,1,-10921639,3219.200,3367,2450,3715,16096,557.269,0.300,0.150,1.509
ID1630792,1630792,3625,836.800,2.008,11.159,0,249.600,832,0.150,1,-10921639,2959.800,2916,2453,3683,14799,472.736,0.300,0.173,1.843
ID1630837,1630837,3625,691.617,2.086,11.168,0,249.900,833,0.150,1,-10921639,3029.800,2849,2615,3486,15149,396.644,0.300,0.160,2.111
ID1630874,1630874,3625,1299.576,2.139,11.037,0,250.200,834,0.150,1,-10921639,3740.400,3745,3522,3981,18702,195.048,0.477,0.217,6.850
ID1630922,1630922,3625,1066.046,2.251,10.964,0,250.500,835,0.150,1,-10921639,3892.800,4164,3252,4488,19464,547.368,0.240,0.210,2.467
ID1630966,1630966,3625,643.878,2.251,10.894,0,250.800,836,0.150,1,-10921639,2774.600,2793,2607,2915,13873,110.405,0.480,0.096,4.392
ID1631171,1631171,3625,1062.959,2.304,10.921,0,252.300,841,0.150,1,-10921639,3395.400,3401,3046,3922,16977,332.460,0.240,0.176,3.060
ID1631225,1631225,3625,530.047,2.253,10.923,0,252.600,842,0.150,1,-10921639,2838.000,2766,2597,3136,14190,237.448,0.300,0.123,2.621
ID1631266,1631266,3625,641.890,2.216,10.931,0,252.900,843,0.150,1,-10921639,3061.000,2997,2728,3534,15305,299.697,0.240,0.125,2.268
ID1631307,1631307,3625,614.783,2.282,10.855,0,253.200,844,0.150,1,-10921639,3085.600,2974,2277,3926,15428,602.371,0.240,0.127,1.158
ID1631406,1631406,3625,735.202,2.286,10.902,0,253.800,846,0.150,1,-10921639,3181.800,3060,2961,3742,15909,322.850,0.240,0.149,2.556
ID1631452,1631452,3625,641.516,2.289,10.865,0,254.100,847,0.150,1,-10921639,2800.200,2800,2564,3137,14001,216.820,0.300,0.119,2.751
ID1630438,1630438,3626,586.324,20.221,3.478,0,247.200,824,0.150,1,-10921639,3311.800,3256,2895,3928,16559,383.161,0.300,0.119,1.844
ID1630481,1630481,3626,700.467,20.251,3.585,0,247.500,825,0.150,1,-10921639,3272.400,3429,2886,3463,16362,252.356,0.473,0.121,2.802
ID1630519,1630519,3626,541.252,20.326,3.620,0,247.800,826,0.150,1,-10921639,3245.600,3111,2819,3745,16228,415.794,0.450,0.134,1.840
ID1630560,1630560,3626,565.846,20.230,3.594,0,248.100,827,0.150,1,-10921639,3127.000,3011,2868,3716,15635,338.773,0.240,0.108,1.793
ID1630598,1630598,3626,594.240,20.332,3.493,0,248.400,828,0.150,1,-10921639,2923.000,2943,2566,3168,14615,235.259,0.240,0.092,2.093
ID1630489,1630489,3627,545.629,3.905,6.380,0,247.500,825,0.150,1,-10921639,3024.800,3039,2453,3543,15124,386.513,0.449,0.086,1.236
ID1630527,1630527,3627,1415.033,3.900,6.291,0,247.800,826,0.150,1,-10921639,4300.400,4386,3644,5265,21502,668.917,0.240,0.204,2.178
ID1630567,1630567,3627,819.390,3.914,6.415,0,248.100,827,0.150,1,-10921639,3339.600,3404,2886,3771,16698,422.170,0.240,0.159,2.173
ID1630863,1630863,3627,1053.069,4.169,6.902,0,250.200,834,0.150,1,-10921639,3304.000,3314,2993,3595,16520,277.288,0.474,0.191,3.829
ID1630914,1630914,3627,571.605,4.150,6.887,0,250.500,835,0.150,1,-10921639,2856.000,2852,2678,3139,14280,190.067,0.240,0.129,3.436
ID1630495,1630495,3628,693.088,15.289,9.725,0,247.500,825,0.150,1,-10921639,3190.800,3254,2772,3426,15954,265.920,0.240,0.127,2.696
ID1630536,1630536,3628,569.076,15.438,9.890,0,247.800,826,0.150,1,-10921639,2949.600,2935,2210,3555,14748,487.427,0.449,0.083,0.924
ID1630475,1630475,3629,634.031,11.034,2.612,0,247.500,825,0.150,1,-10921639,3018.600,3237,2454,3484,15093,455.034,0.300,0.102,1.227
ID1630515,1630515,3629,1094.949,11.018,2.535,0,247.800,826,0.150,1,-10921639,3726.000,3617,3315,4376,18630,404.290,0.240,0.175,2.741
ID1630556,1630556,3629,619.196,10.939,2.567,0,248.100,827,0.150,1,-10921639,3008.200,3104,2285,3530,15041,502.434,0.300,0.085,0.938
ID1630594,1630594,3629,704.235,10.934,2.628,0,248.400,828,0.150,1,-10921639,3147.800,3167,2789,3688,15739,365.942,0.476,0.136,2.058
ID1630724,1630724,3629,611.559,11.330,2.433,0,249.300,831,0.150,1,-10921639,3173.600,3171,2989,3345,15868,149.458,0.240,0.112,4.270
ID1630763,1630763,3629,560.092,11.448,2.528,0,249.600,832,0.150,1,-10921639,2837.800,2819,2495,3131,14189,236.760,0.300,0.084,1.865
ID1630811,1630811,3629,1321.038,11.452,2.429,0,249.900,833,0.150,1,-10921639,4040.600,3922,3646,4615,20203,362.105,0.478,0.201,3.729
ID1630853,1630853,3629,862.109,11.417,2.438,0,250.200,834,0.150,1,-10921639,3223.200,3221,3018,3474,16116,169.808,0.300,0.130,4.373
ID1630894,1630894,3629,1029.677,11.538,2.372,0,250.500,835,0.150,1,-10921639,3791.800,3838,3487,4209,18959,283.600,0.470,0.151,3.512
ID1630938,1630938,3629,1240.193,11.550,2.381,0,250.800,836,0.150,1,-10921639,3641.400,3724,3356,3815,18207,179.138,0.240,0.195,6.642
ID1630981,1630981,3629,730.566,11.458,2.428,0,251.100,837,0.150,1,-10921639,3332.600,3130,3038,4225,16663,502.948,0.479,0.131,1.535
ID1631023,1631023,3629,751.185,11.486,2.424,0,251.400,838,0.150,1,-10921639,3620.000,3418,3239,4545,18100,544.087,0.240,0.148,1.714
ID1631072,1631072,3629,866.600,11.584,2.363,0,251.700,839,0.150,1,-10921639,3677.600,3386,3311,4385,18388,479.782,0.477,0.153,2.035
ID1631117,1631117,3629,910.845,11.465,2.417,0,252.000,840,0.150,1,-10921639,3769.600,3814,3380,4190,18848,302.107,0.240,0.153,3.302
ID1631153,1631153,3629,508.940,11.425,2.456,0,252.300,841,0.150,1,-10921639,2860.000,2932,2065,3463,14300,502.920,0.477,0.076,0.799
ID1630478,1630478,3630,655.409,6.032,3.268,0,247.500,825,0.150,1,-10921639,2956.600,2880,2671,3452,14783,324.703,0.300,0.084,1.404
ID1630517,1630517,3630,617.100,5.999,3.258,0,247.800,826,0.150,1,-10921639,2995.400,2943,2763,3234,14977,179.606,0.479,0.140,4.098
ID1630597,1630597,3630,504.746,5.979,3.319,0,248.400,828,0.150,1,-10921639,2784.800,2727,1966,3519,13924,646.957,0.451,0.098,0.769
ID1630635,1630635,3630,566.945,6.053,3.174,0,248.700,829,0.150,1,-10921639,2980.000,2830,2742,3599,14900,357.507,0.240,0.129,1.908
ID1630677,1630677,3630,508.425,5.996,3.269,0,249.000,830,0.150,1,-10921639,3015.800,3070,2799,3207,15079,166.171,0.482,0.115,3.733
ID1630500,1630500,3631,858.574,4.765,12.734,0,247.500,825,0.150,1,-10921639,3484.600,3248,2943,4303,17423,548.111,0.300,0.150,1.659
ID1630541,1630541,3631,760.470,4.675,12.693,0,247.800,826,0.150,1,-10921639,3163.800,3203,2678,3685,15819,368.602,0.240,0.126,1.921
ID1630620,1630620,3631,824.314,4.773,12.715,0,248.400,828,0.150,1,-10921639,3309.200,3059,2877,4104,16546,498.534,0.240,0.154,1.774
ID1630659,1630659,3631,673.847,4.658,12.737,0,248.700,829,0.150,1,-10921639,2909.400,2764,2703,3463,14547,315.690,0.240,0.138,2.231
ID1630523,1630523,3632,1123.389,6.003,4.854,0,247.800,826,0.150,1,-10921639,3741.000,3785,3150,4380,18705,455.527,0.240,0.186,2.581
ID1630563,1630563,3632,649.326,6.079,4.831,0,248.100,827,0.150,1,-10921639,3098.200,3076,2610,3489,15491,337.827,0.300,0.133,2.153
ID1630526,1630526,3633,1144.136,1.141,5.836,0,247.800,826,0.150,1,-10921639,3598.600,3698,3301,3988,17993,295.109,0.240,0.205,4.145
ID1630565,1630565,3633,951.901,1.078,5.942,0,248.100,827,0.150,1,-10921639,3304.200,3338,2943,3703,16521,277.254,0.240,0.177,3.583
ID1630605,1630605,3633,594.474,1.119,5.912,0,248.400,828,0.150,1,-10921639,2978.800,2762,2566,3593,14894,446.200,0.300,0.106,1.285
ID1630640,1630640,3633,960.881,1.170,5.973,0,248.700,829,0.150,1,-10921639,3671.600,3425,3353,4509,18358,482.727,0.240,0.159,2.091
ID1630688,1630688,3633,612.071,0.804,6.247,0,249.000,830,0.150,1,-10921639,3020.600,2900,2694,3695,15103,393.665,0.300,0.106,1.475
ID1630737,1630737,3633,701.487,1.032,6.398,0,249.300,831,0.150,1,-10921639,3044.200,3104,2729,3306,15221,225.690,0.300,0.110,2.683
ID1630537,1630537,3634,1132.286,1.432,10.748,0,247.800,826,0.150,1,-10921639,3432.400,3497,2970,3644,17162,271.128,0.240,0.160,3.491
ID1630574,1630574,3634,931.909,1.423,10.746,0,248.100,827,0.150,1,-10921639,3197.600,3095,2852,3684,15988,327.984,0.477,0.168,2.800
ID1630614,1630614,3634,1039.075,1.477,10.769,0,248.400,828,0.150,1,-10921639,3361.400,3315,2887,3964,16807,385.290,0.240,0.190,2.786
ID1630656,1630656,3634,621.894,1.497,10.710,0,248.700,829,0.150,1,-10921639,2608.600,2681,2179,2816,13043,252.262,0.481,0.094,1.774
ID1630509,1630509,3635,623.825,19.387,1.137,0,247.800,826,0.150,1,-10921639,3293.000,3332,2986,3660,16465,299.942,0.240,0.138,2.661
ID1630551,1630551,3635,514.953,19.326,1.180,0,248.100,827,0.150,1,-10921639,3227.200,3238,2738,3663,16136,384.754,0.240,0.120,1.803
ID1630590,1630590,3635,656.405,19.293,1.149,0,248.400,828,0.150,1,-10921639,3387.600,3297,3094,3916,16938,310.328,0.240,0.153,2.896
ID1630630,1630630,3635,739.086,19.365,1.153,0,248.700,829,0.150,1,-10921639,3150.600,3204,2839,3315,15753,189.128,0.240,0.136,3.988
ID1630542,1630542,3636,620.267,15.822,12.725,0,247.800,826,0.150,1,-10921639,3021.000,3135,2570,3445,15105,349.191,0.240,0.129,1.977
ID1630580,1630580,3636,651.534,15.764,12.702,0,248.100,827,0.150,1,-10921639,2762.600,2794,2379,3141,13813,324.110,0.300,0.105,1.626
ID1630528,1630528,3637,590.282,7.876,6.211,0,247.800,826,0.150,1,-10921639,3253.800,3477,2614,3763,16269,477.453,0.300,0.141,1.680
ID1630566,1630566,3637,501.530,7.934,6.132,0,248.100,827,0.150,1,-10921639,3196.200,3283,2545,3602,15981,397.211,0.240,0.140,1.976
ID1630530,1630530,3638,643.279,6.345,6.832,0,247.800,826,0.150,1,-10921639,2979.400,2970,2603,3417,14897,340.267,0.479,0.122,1.905
ID1630569,1630569,3638,513.903,6.200,6.873,0,248.100,827,0.150,1,-10921639,2736.400,2720,2554,2970,13682,152.587,0.240,0.088,2.915
ID1630607,1630607,3638,1674.474,6.256,6.921,0,248.400,828,0.150,1,-10921639,4493.200,4467,4114,4960,22466,324.442,0.477,0.256,5.647
ID1630644,1630644,3638,1087.612,6.333,6.821,0,248.700,829,0.150,1,-10921639,3201.000,3315,2619,3441,16005,330.666,0.300,0.164,2.727
ID1630689,1630689,3638,1807.200,6.345,6.780,0,249.000,830,0.150,1,-10921639,4270.000,4309,3655,4797,21350,408.845,0.240,0.251,4.190
ID1630739,1630739,3638,1659.693,6.373,6.736,0,249.300,831,0.150,1,-10921639,4228.600,4212,3212,4940,21143,675.691,0.300,0.249,2.496
ID1630996,1630996,3638,587.356,6.174,6.412,0,251.100,837,0.150,1,-10921639,2953.000,2854,2785,3334,14765,223.636,0.240,0.115,2.723
ID1631041,1631041,3638,997.224,6.109,6.260,0,251.400,838,0.150,1,-10921639,3770.800,3757,3489,4085,18854,249.029,0.240,0.179,4.599
ID1631088,1631088,3638,1299.000,6.027,6.030,0,251.700,839,0.150,1,-10921639,3816.400,3709,3239,4794,19082,582.582,0.240,0.186,2.058
ID1630535,1630535,3639,891.755,7.602,9.695,0,247.800,826,0.150,1,-10921639,3306.600,3344,2660,3753,16533,398.943,0.240,0.162,2.310
ID1630573,1630573,3639,957.417,7.631,9.702,0,248.100,827,0.150,1,-10921639,3165.200,3194,2636,3614,15826,358.604,0.240,0.184,2.749
ID1630612,1630612,3639,831.042,7.656,9.691,0,248.400,828,0.150,1,-10921639,3165.000,3285,2289,3725,15825,560.378,0.300,0.159,1.552
ID1630654,1630654,3639,643.066,7.723,9.736,0,248.700,829,0.150,1,-10921639,2792.600,2834,2391,3197,13963,302.439,0.300,0.130,2.119
ID1630788,1630788,3639,817.708,7.884,9.655,0,249.600,832,0.150,1,-10921639,3208.200,3225,2471,3881,16041,504.267,0.300,0.141,1.570
ID1630833,1630833,3639,630.583,7.970,9.543,0,249.900,833,0.150,1,-10921639,2939.200,2966,2706,3158,14696,189.327,0.240,0.134,3.669
